Post ID,Legacy ID,Post URL,Facebook URL,Input URL,Time Posted,User ID,User Name,Post Text,Group Title,Facebook ID,Likes Count,Shares Count,Comments Count,Reaction Like Count,Reaction Love Count,Reaction Wow Count,Reaction Care Count,Reaction Haha Count,Reaction Sad Count,Top Reactions Count,Feedback ID,Has Attachments,Attachment Count,Has Top Comments,Top Comments Count,Scraped At,Scraped Date,Scraped Time,Attachments Info,Top Comments,Source Type
UzpfSTExMjM2MjE2MDE6Vks6MzYwNjI4MTkzOTY3NTI4Ng==,3606281939675286,https://www.facebook.com/groups/bcub.bd/permalink/3606281939675286/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-16T04:01:05.000Z,pfbid0xdYDQV1Hn4hJvtt2Jos3DwPYgs8BJrgTUdQ54Yq6ng8D2VjjSzxiwAraPNUPMABgl,Riza Shahid Rizvi,"লোকেশন- রংপুর শহররের ভিতরে। 

ধন্যবাদ। 😊",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,1,0,8,1,0,0,0,0,0,1,ZmVlZGJhY2s6MzYwNjI4MTkzOTY3NTI4Ng==,No,0,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,,[1 likes] KH Sumon: ব্রাক... | [0 likes] Rafi Hasan: City...,Facebook Group
UzpfSTEwMDAxMTM3OTA0NzU2ODpWSzozNjA2MDkyMjk5Njk0MjUw,3606092299694250,https://www.facebook.com/groups/bcub.bd/permalink/3606092299694250/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-16T02:16:18.000Z,100011379047568,Md. Soad Mridha,"আইএফআইছি সহজ একাউন্ট যখন খুলি তখন টাকা তুলতে চেক বই লাগতো না। যে কোন শাখা উপসাখা তে গেলে স্লিপ চেয়ে টাকা উঠাতে পারতাম। 
 এরপর সব এটিএম ফ্রি ছিল।যে কোন বুথ থেকে টাকা উঠাতে পারতাম  এখন তাও নাই। এরপর তাদের নিজেশ্ব বুথ ও নাই।সি আর এম ও নাই যে মেশিনে টাকা জমা দিবো। এমন কি ইসলামী ব্যাংক এর মত   পস মেশিন ও নাই যে শাখা গুলোতে যেয়ে কার্ড নিয়ে টাকা তুলবো। তাহলে এত শাখা উপশাখা দিয়ে লাভ কি?? 
তাদের ব্যাংক আমরা কেন ব্যাবহার করবো????
৬৯০ টাকা প্রতি বছর কার্ড চার্জ আমার উপকার কি????
সবাই এর বিকল্প কি আমাকে সাহায্য করুন ধন্যবাদ। ❤️❤️",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,52,0,36,36,1,0,0,15,0,3,ZmVlZGJhY2s6MzYwNjA5MjI5OTY5NDI1MA==,Yes,1,Yes,1,2025-06-18 16:59:39,2025-06-18,16:59:39,Photo: https://www.facebook.com/photo.php?fbid=2742694069453201&set=gm.3606092299694250&type=3 (OCR: May be a graphic of text that says 'IFIC'...),[1 likes] Shahriar Rahman Ifty: Brac a asen...,Facebook Group
UzpfSTEwMDA1MzAyOTA4NzMwNDpWSzozNjA2MDc1NjM2MzYyNTgz,3606075636362583,https://www.facebook.com/groups/bcub.bd/permalink/3606075636362583/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-15T21:16:17.000Z,pfbid02ec4zM82d4ZjJUVStb2yrTedJ77D4DznkFLWidnF5gnGkeJTHrZD4B46923XcbWMFl,Galib Mahmud Ayat,"আমি বিকাশ থেকে টাকা উঠাতে চাই ব্যাংক একাউন্টের মাধ্যমে।
কোন এপসে এই সুবিধা আছে।?আমার ইসলামী ব্যাংকে একাউন্ট আছে।আমার কাছে তাদের সেলফিন এপসটি তেমন ভালো লাগেনা?
কোন ব্যাংকের এপস দিয়ে ডেইলি কত টাকা উঠানো যায়?
আর কোন ব্যাংকের ডেবিট কার্ড দিয়ে কি বিদেশি বিল পেইড করা যায়। আর ডিবেট কার্ড ভালো নাকি ক্রেডিট কার্ড ভালো। কোনটার কেমন সুবিধা।
আমার ধারণা নেই, আমি কিছুদিন যাবত ভাবতেছি ইসলামী ব্যাংক ছাড়া অন্য ব্যাংকে আরেকটি একাউন্ট করবো এবং এদের এপস অথবা কোন কার্ড বাহিরের দেশে ভালো সুবিধা পাবো। যেমন: সিটি ব্যাংক,NRBC ব্যাংক, NCC ব্যাংক, Brac ব্যাংক ,EBLBANK ,UCB BANK ইত্যাদি।এখন কোন ব্যাংকে একাউন্ট করলে আমি এই সুবিধার পাশাপাশি আরও ভালো সুবিধা পাবো কাইন্ডলি যারা অভিজ্ঞতা সম্পূর্ণ তারা সাড়া দিবেন। জাযাকাল্লাহ ❤️",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,11,0,15,11,0,0,0,0,0,1,ZmVlZGJhY2s6MzYwNjA3NTYzNjM2MjU4Mw==,No,0,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,,[0 likes] Lehan Hossin: City / brac/ Ebl... | [0 likes] Md Mizanur Rahman: CITY BANK ভালো। এদের অ্যাপস খুবই ভালো।...,Facebook Group
UzpfSTEwMDA1MzY1NDc2NTk0NDpWSzozNjA1OTkwOTM2MzcxMDUz,3605990936371053,https://www.facebook.com/groups/bcub.bd/permalink/3605990936371053/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-15T19:33:41.000Z,100053654765944,Mahbub Ul Hasan Nafi,"সোনালী ব্যাংকে অ্যাকাউন্ট করলে কেমন হবে? 

ATM কি সব জায়গায় অ্যাভেইলেবল? 
ATM-এ টাকা থাকে সবসময়? 
ব্রাঞ্চের কাজকর্মে হেনস্তা পোহাতে হবে কখনো কোন? 
ডুয়েল কারেন্সি কার্ড কি পাওয়া যাবে? 

অন্যান্য কোন সমস্যা আছে আর?",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,3,0,4,3,0,0,0,0,0,1,ZmVlZGJhY2s6MzYwNTk5MDkzNjM3MTA1Mw==,No,0,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,,"[2 likes] Abdur Rahman: তাদের এটিএম এর কথা ভুলে যান। হারিকেন দিয়ে খুজেও পাবেন না। ভাল ব্যাংকে একাউন্ট করেন শান্তি পাবেন।... | [1 likes] Mohammod Eddris: সোনালী তে টাকা নিয়ে নিশ্চিন্তে থাকতে পারবেন তা ছাড়া আর অন্য কোনো ভালো সার্ভিসের আশা ছেড়ে দিন , ব্যাং...",Facebook Group
UzpfSTEwMDAyMTQ0NTYyNTg2NDpWSzozNjA2MDEwNDA2MzY5MTA2,3606010406369106,https://www.facebook.com/groups/bcub.bd/permalink/3606010406369106/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-15T19:32:45.000Z,100021445625864,Kaium Hossain,আমি তহ প্রথম থেকেই নিজের ফটো দেওয়ার অপশন পাইনি। তাও পাঠাও প্রোফাইল পিক দিলাম পরে ভালো দেখে তারপর রি সাবমিট করলাম এই সমস্যাই করছে। আর পাঠাও পে এর ম্যাসেঞ্জারে নক দিয়েছিলা। ওরা বলে চেঞ্জ করতে কিন্তু অপশন নেই। 🙂,Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,3,0,0,3,0,0,0,0,0,1,ZmVlZGJhY2s6MzYwNjAxMDQwNjM2OTEwNg==,Yes,1,No,0,2025-06-18 16:59:39,2025-06-18,16:59:39,Photo: https://www.facebook.com/photo.php?fbid=1770085127049658&set=gm.3606010406369106&type=3 (OCR: May be an image of text that says '1:17 1:17 A ..l ···… 4G 59 Pay Cards Verification Failed Reason: ...),,Facebook Group
UzpfSTEwMDAwMDY4MDg3MjE0MDpWSzozNjA1OTgxMzEzMDM4Njgy,3605981313038682,https://www.facebook.com/groups/bcub.bd/permalink/3605981313038682/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-15T18:40:08.000Z,pfbid02NpZWJA5vYGLETa2M4oZQsxqo6ZgDeykXBjnYBWQkeu23aEMNTkQjgWSEJ94HEUFal,Mahmud Manik,What sud be best option or deal for point redeem of MTB credit card? Need suggestion as not have much knowledge. Thnx,Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,3,0,2,2,1,0,0,0,0,2,ZmVlZGJhY2s6MzYwNTk4MTMxMzAzODY4Mg==,No,0,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,,[0 likes] Ahad Kabir Siddique: Jalal Uddin Ahmed bhai bolen... | [0 likes] Fayzur Rahman Moaz: F...,Facebook Group
UzpfSTEwMDA1NTAzNzA3NjQyNjpWSzozNjA1OTgyMDYzMDM4NjA3,3605982063038607,https://www.facebook.com/groups/bcub.bd/permalink/3605982063038607/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-15T18:39:59.000Z,pfbid02GuCrCCqbb1r3fLTwpGwLujjjX9zucsEoWRosN8kXeMM2opbQbaJbAPL1VhqKuXJnl,Adria Hasan,"সবকিছু বিবেচনায়(চার্জ,লিমিট) ডুয়েল কারেন্সি ব্যবহার করার জন্য কোন ব্যাংকের কার্ড ভালো হবে??

tia",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,4,0,4,4,0,0,0,0,0,1,ZmVlZGJhY2s6MzYwNTk4MjA2MzAzODYwNw==,No,0,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,,"[0 likes] Foysol Rimon: BRAC... | [0 likes] Fahim Rayhan: Brac, ebl, city...",Facebook Group
UzpfSTEwMDAwMTAyMTM5NjE5MDpWSzozNjA1OTU5NTIzMDQwODYx,3605959523040861,https://www.facebook.com/groups/bcub.bd/permalink/3605959523040861/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-15T18:16:11.000Z,pfbid02cHCJ24a4NBZeUGuWPuoLQ5yzHzfHFu2U1d2axTd8xcebPWyCQR9BJULHm8L4Biqel,Md Obaydullah,"ডাচবাংলা ব্যাংক কারেন্ট একাউন্টঃ
গ্রাহক হয়রানীর আরেক নাম ডাচবাংলা ব্যাংক ।
ছোটখাটো একটা ব্যবসা করি । লিমিটেড কোম্পানি একাউন্ট আছে ইসলামী ব্যাংকে । প্রোপাইটারশিপ আরেকটা একাউন্ট দরকার হওয়ায়, ডাচ বাংলায় একাউন্ট করবো চিন্তা করলাম । আমাদের হাটখোলা অফিসের নিচেই ফাস্ট ট্র্যাক, ওখানকার অফিসার বললেন সব পেপার্স দিতে উনি সব করে দিবেন। একাউন্ট হবে ওয়ারী ব্রাঞ্চে । আমি উনাকে অনেক সময় ধরে বুঝাইলাম , কোন কারনে যেন সাব ব্রাঞ্চ বা অন্য কোথাও যেন একাউন্ট না হয় । কারন এর আগে সাব ব্রাঞ্চে একাউন্টে বেশ কিছু সমস্যা হইছে।
দুইদিন পর কাপ্তানবাজার সাব ব্রাঞ্চ থেকে ফোন দিলেন, সব জিজ্ঞেস করলেন, উনাকেও বললাম সাব ব্রাঞ্চে যেন একাউন্ট না হয় । উনিও নিশ্চিত করলেন মেইন ব্রাঞ্চেই সব হচ্ছে ।
চেক বই কার্ড রেডি করার পর সাব ব্রাঞ্চ থেকে ফোন দিয়ে বলতেছে কার্ড নিয়ে আসতে । আমি গেলাম , বললাম আমিতো এখানে একাউন্ট করিনাই । উনারা বললো সব মেইন ব্রাঞ্চেই হবে , এখানে কিছুই না। অথচ চেক এ লেখা সাব ব্রাঞ্চ । পরে বললো একাউন্ট ক্লোজ করতে আপনি মেইন ব্রাঞ্চে যান। গেলাম, যাওয়ার পর ইনচার্জ বলতেছে এটা সাব ব্রাঞ্চ থেকেই ক্লোজ করতে হবে । এরপর উনি সাব ব্রাঞ্চের ইনচার্জকে ফোন  দিলেন । ভুলে লাউড স্পিকারে ছিলো । আমার কথা জিজ্ঞেস করায় সাব ব্রাঞ্চের ইনচার্জ বলতেছে "" উনি ( মানে আমি)  বেশি বুঝে "" । তখন ওয়ারী ব্রাঞ্চের ইনচার্জ তারাতারি ফোন কানে নিলেন। জানিনা আর কি কি বললেন । কথা শেষ হওয়ার পর উনাকে জিজ্ঞেস করলে , উনি বললেন সাব ব্রাঞ্চের ম্যাঞ্জার নাকি অন্য কাস্টোমারকে বলছে । আমি বললাম , অন্য কাস্টোমারকেও এভাবে কি কেউ বলতে পাড়ে যে উনি বেশি বুঝে ? তখন ওয়ারি ইনচার্জ বললেন আপনি লিখিত অভিযোগ দেন আমি ব্যবস্থা নিচ্ছি । আরো অনেক কথা হলো , উনি রিকুয়েস্ট করলেন আমি যেন সাব ব্রাঞ্চে গিয়ে একাউন্ট ক্লোজ করি। আবার পানি কাদা ভেংগে গেলাম সাব ব্রাঞ্চে । যাওয়ার পরেও দেখি ইনচার্জের রাগান্বীত চেহারা। অবশেষে কিছু টাকা কেটে রেখে একাউন্ট ক্লোজ করলেন। আর এই মিথ্যুক তখন বলতেছে কাস্টোমারকে বলিনাই , আমি দারোয়ানকে বলছি বেশি বুঝে।
যাইহোক, কিছু টাকা গচ্ছা গেলো , হয়রানী হইলাম, সময় নষ্ট । ডাচবাংলার লোকদের স্বেচ্ছাচারিতা আর তাদের আনপ্রফেশনাল আচরনের জন্য ।
যারা ডাচবাংলায় একাউন্ট করার কথা ভাবছেন , তারা একটু চিন্তা ভাবনা করে একাউন্ট কইরেন।
( বিঃদ্রঃ ওয়ারী ব্যাংকের ইনচার্জের সাথে যা কথা হয় সেটার ভিডিও আমার কাছে আছে । আরেকটা বিষয় হলো , যেহেতু অল্প বিস্তর ব্যাংকে যাই আসি , সেহেতু সাব ব্রাঞ্চ মেইন ব্রাঞ্চ এগুলা একটু একটু বুঝি)",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,46,0,15,32,0,0,1,0,13,3,ZmVlZGJhY2s6MzYwNTk1OTUyMzA0MDg2MQ==,No,0,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,,[1 likes] Fardin Farhan: দেশের শীর্ষ ডাব্বা ব্যাংক।এটার একটাই সুবিধা যেকোনো জায়গাই বুথ আছে।... | [1 likes] Mamunur Rashid Mim: onek agei ei bosti bank theke chole ashchi....,Facebook Group
UzpfSTEwMDAxMzYwNjYwNTIyMTpWSzozNjA1OTY0NzYzMDQwMzM3,3605964763040337,https://www.facebook.com/groups/bcub.bd/permalink/3605964763040337/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-15T18:15:55.000Z,pfbid0mZPCWoAUxt4MTVP1kEwD9rCKUPu3CWrUaFctkwAifoDR9dFLUBTXR7SoA471Lm44l,Rajesh Roy,"NRBC ব্যাংকের ডুয়েল কারেন্সি ডেবিট কার্ড ইউজ করেন কেউ? 
এদের রিভিউ কেমন? দেশের বাইরে স্টুডেন্ট হিসেবে পেমেন্ট করতে হবে তাই এদের মাধ্যমে ফাইল প্রসেস করছি। এখন কার্ড নিতে চাচ্ছিলাম ...",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,4,0,1,4,0,0,0,0,0,1,ZmVlZGJhY2s6MzYwNTk2NDc2MzA0MDMzNw==,No,0,Yes,1,2025-06-18 16:59:39,2025-06-18,16:59:39,,[0 likes] Nazmus Sakib: Valo na. Ami account khulsilam pore ar nei nai card. Apni Brac ba EBL card use koren. Ami Brac e khu...,Facebook Group
UzpfSTEwMDAxMjMzNzA2Mjc4MjpWSzozNjA1OTY3OTM5NzA2Njg2,3605967939706686,https://www.facebook.com/groups/bcub.bd/permalink/3605967939706686/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-15T18:15:45.000Z,100012337062782,Md Mehrab Sajal,ইবিএল ব্যাংকে ডিপিএস করতে চাই ৩বছরের জন্য।। কতটা নিরাপদ???,Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,1,0,0,1,0,0,0,0,0,1,ZmVlZGJhY2s6MzYwNTk2NzkzOTcwNjY4Ng==,No,0,No,0,2025-06-18 16:59:39,2025-06-18,16:59:39,,,Facebook Group
UzpfSTEwMDAwODIxNDI0NzY4OTpWSzozNjA1OTM5ODc2Mzc2MTU5,3605939876376159,https://www.facebook.com/groups/bcub.bd/permalink/3605939876376159/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-15T17:46:13.000Z,pfbid0aG8782PparwM3BgHCTicDHfSmu6YuqdnZ4LbLk33h4p8BSKQxDAsjBu7BEw5fxS3l,Md Abdullah Al Mamun,খেলাপি ঋণ বেড়ে দাঁড়িয়েছে ৪ লাখ ২০ হাজার কোটি টাকা।বাংলাদেশ ব্যাংক থেকে এ তথ্য জানানো হয়েছে।,Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,24,0,5,15,0,0,0,0,9,2,ZmVlZGJhY2s6MzYwNTkzOTg3NjM3NjE1OQ==,No,0,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,,[0 likes] Abir Hasan: Kotha holo kiser against e loan dey. Oigula seize kore na keno?... | [0 likes] Md Abdullah Al Mamun: ...,Facebook Group
UzpfSTYxNTYyMDE1ODIzNTUzOlZLOjM2MDU5NDA2MTMwNDI3NTI=,3605940613042752,https://www.facebook.com/groups/bcub.bd/permalink/3605940613042752/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-15T17:46:03.000Z,pfbid0RPdjJ2CTCJQqZnvrPN5549zx7PGUUvPVmGW8HnxESZB1zecj1ubgLXXNWAGzYpx5l,Akibul Islam Moni,"হঠাৎ এই মেসেজের আসার কারণ কি 
Dear Customer, the bank has decided to close your account 10665XXXXX001.",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,68,0,44,45,0,1,0,22,0,3,ZmVlZGJhY2s6MzYwNTk0MDYxMzA0Mjc1Mg==,No,0,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,,[4 likes] Sonjoy Sarker: IFIC থেকে এমন একটা মেসেজ আসলে খুব খুশি হইতাম 😂... | [1 likes] আমিনুল ইসলাম: যাদের একাউন্ট অনেক দিন ধরে লেনদেন নাই তাদের একাউন্ট অটোমেটিক বন্ধ হয়ে যাবে...,Facebook Group
UzpfSTEwMDAwMDM2OTg4NTA3NDpWSzozNjA1OTMwNzgzMDQzNzM1,3605930783043735,https://www.facebook.com/groups/bcub.bd/permalink/3605930783043735/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-15T17:25:52.000Z,pfbid0p21ftiVFFjq56txPSJ7SKXwTD4sCEhkZ1LV88RZwmiWotTmjuHrp2ds732XaUQfxl,Amam Bagdadee,IFIC ব্যাংক  কতখানি নিরাপদ FDR এর জন্য??এই বিষয়ে আপনাদের গুরুত্বপূর্ণ মতামত চাচ্ছি!!,Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,6,0,3,4,0,0,0,2,0,2,ZmVlZGJhY2s6MzYwNTkzMDc4MzA0MzczNQ==,No,0,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,,[2 likes] Biprojit Biswas: No problem. IFIC Bank has 32% Government share.... | [3 likes] Md Jashim Uddin Chowdhury: Ific bank kunudin a check reject hoite sunechen?jokon 5th august erpor 50% bank tk Dita pare nai tok...,Facebook Group
UzpfSTEwMDAxNTQ2MzQ1NTMyMTpWSzozNjA1OTMxMDU5NzEwMzc0,3605931059710374,https://www.facebook.com/groups/bcub.bd/permalink/3605931059710374/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-15T17:25:49.000Z,100015463455321,A. Rahman,"Islami Bank Booth Problem.
Kalabagan signal .
মেশিনে টাকা জমা দিতে গেলে বারবার **""সার্ভিস অন পাওয়ার""** বা **""মেশিন অকার্যকর""** এরর মেসেজ দেখাচ্ছে।  
2. গত [8.06.25] থেকে কমপক্ষে : ৮ বার মেশিন ব্যবহারের চেষ্টা করেও ব্যর্থ হয়েছি।  

### ফলে সৃষ্ট সমস্যা:  
- দৈনন্দিক বিক্রয়ের নগদ টাকা জমা দিতে পারছি না।  
- নগদ জমা না দেওয়ায় দোকানে টাকা রাখার নিরাপত্তা ঝুঁকি বাড়ছে।  
- জরুরি লেনদেন বাধাগ্রস্ত হচ্ছে।  

### আমাদের অনুরোধ:  
১. **২৪ ঘণ্টার মধ্যে** মেশিনটি মেরামত বা প্রতিস্থাপনের ব্যবস্থা করুন।  
২. বিকল্পভাবে অন্য নিকটস্থ শাখায় টাকা জমা দেওয়ার সুযোগ দিন (যদি এই শাখার CRM চালু না হয়)।  
৩. সমস্যার স্থায়ী সমাধান না হওয়া পর্যন্ত শাখায় অতিরিক্ত ক্যাশ কাউন্টার খোলার আবেদন।  

**যুক্তি:** এই মেশিনটি এলাকার শতাধিক ব্যবসায়ীর দৈনন্দিক লেনদেনের জন্য অপরিহার্য। দীর্ঘসময় নষ্ট থাকায় আমাদের আর্থিক কার্যক্রম মারাত্মকভাবে ব্যাহত হচ্ছে।",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,8,0,10,8,0,0,0,0,0,1,ZmVlZGJhY2s6MzYwNTkzMTA1OTcxMDM3NA==,Yes,3,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,"Unknown: https://www.facebook.com/media/set/?set=pcb.3605931059710374&type=1 | Photo: No URL (OCR: May be an image of hospital, temple and text...) | Photo: No URL (OCR: May be an image of ‎temple and ‎text that says '‎টএ্রম VISA হসলামী ব্যাংক বাংলাদেশ লিমিটেভ ২৪ঘন্টা ২...)","[3 likes] Kaium Hossain: এখনও এইসব ব্যাংক বাদ না দিলে ভবিষ্যতে অনেক ভোগান্তিতে পরবেন।... | [2 likes] MD MasuK: Why do you still use these types of bank
Market e onek valo bank ase
Shift koren segula te...",Facebook Group
UzpfSTEwMDAxNTUzOTk3OTA5NTpWSzozNjA1OTMzMjk2Mzc2ODE3,3605933296376817,https://www.facebook.com/groups/bcub.bd/permalink/3605933296376817/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-15T17:25:41.000Z,100015539979095,Farhan Isteak Jibon,দেশে এবং দেশের বাইরে ব্যাবহারের জন্য কোন কার্ড সবচেয়ে ভালো হবে?,Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,9,0,22,8,1,0,0,0,0,2,ZmVlZGJhY2s6MzYwNTkzMzI5NjM3NjgxNw==,No,0,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,,[1 likes] Mukit Bin Azad: Brac Bank best... | [1 likes] Sadman: UCB/ BRAC...,Facebook Group
UzpfSTEwMDA3NzE0ODQxMzc1MjpWSzozNjA1OTI5NTY2Mzc3MTkw,3605929566377190,https://www.facebook.com/groups/bcub.bd/permalink/3605929566377190/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-15T17:14:39.000Z,pfbid0213eyYWL8shPj3aAiyn2TXtXQEhxQjkRLqBaAG5Ax5gWC61MSuWBYq4YsuKCoBd4Rl,Samir Talukder Apurbo,আজ ইউসিবি ব্যাংক পিএলসির এটিএম বুথ এ পিন দেওয়ার সময় শক খেলাম। ছোট্ট শক কিন্তু Unexpected!!  ২বার খেতে হয়েছে। কার্ড ইন করার পর পিন দিতে গিয়ে তারপর আবার ক্যানসেল করতে গিয়ে। ব্যাংক কর্তৃপক্ষের সচেতনতা নেই নাকি???,Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,43,0,14,27,0,5,0,0,11,3,ZmVlZGJhY2s6MzYwNTkyOTU2NjM3NzE5MA==,No,0,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,,"[0 likes] Naiemul Hasan Naiem: Nabisco mor e ekta ATM ache oi jaygay o same... | [0 likes] কামরুল হাসান তুষার: এগুলা কোনো ব্যাপার না।হাল্কা ঝাকুনি দিবে,আর কিছু না।এই শক ধরে রাখে না।...",Facebook Group
UzpfSTEwMDAxODg2MjUwNTEzMzpWSzozNjA1NzI3Nzc5NzMwNzAy,3605727779730702,https://www.facebook.com/groups/bcub.bd/permalink/3605727779730702/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-15T13:41:08.000Z,100018862505133,Aziz Ahmed,"মার্চের ২৫তারিখ সোনালী ব্যাংক থেকে এনপিএসবি মাধ্যমে আল-আরাফাহ ইসলামি ব্যাংকে ১লক্ষ টাকা ট্রান্সফার করি। আমার এখান থেকে ট্রান্সফার সফল হয় এবং টাকাও কেটে নেয়, কিন্তু যে একাউন্টে পাঠিয়েছি ওখানে এখনো রিচিভ হয়নাই।। পরে আমি অফিসে যোগাযোগ করি তারা আমাকে ৩/৫দিন কর্মদিবস দেয় আমি অপেক্ষা করি রিফান্ডের জন্য, কিন্তু ৩/৫দিনে মধ্যেও টাকাটি ব্যাক আসেনি। পর পর অনেক বার হ্যাল্পলাইনে কল করি তারা আমাকে অপেক্ষা করার জন্য বলে, দিন শেষে আমাকে বলে মেইল করার জন্য নির্ধারিত মেইলে আমি মেইল করি কিন্তু মেইলের রিপ্লাই আসেনাই আজ পর্যন্ত। তারপর নিজ ব্রাঞ্চে গিয়ে যোগাযোগ করি তারাও আমাকে সুখবর দিতে পারেনি। তারা আমাকে সান্ত্বনা মূলক বলে আমরা এখান থেকে মেইল করে দিচ্ছি আপনি ১০/১৫ দিন অপেক্ষা করুন।। আজ প্রায় ২মাস ২০দিন হলো কোনো খুজ নেই।। এমতাবস্থায় আমি কি করতে পারি কেউ আমাকে পরামর্শ দিবেন, খুব বিপদে পরে গেছি।।

হেল্প মি🥲",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,24,0,12,13,0,1,0,0,10,3,ZmVlZGJhY2s6MzYwNTcyNzc3OTczMDcwMg==,No,0,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,,"[0 likes] Muin Ali: Amar oo same obosta
Ami 10 taric aa Sonali to dbbl NPSB corsi
Sonali ta tk katsa kintu dbbl aa jai n... | [0 likes] Anit Islam: Kon bank theke nosb korsilen?  Onek somoy Al Arafah te taka na gele porer din jay nosb teo. So abar ...",Facebook Group
UzpfSTEwMDAwODA4NzUwNTMxMjpWSzozNjA1ODU2Mzk5NzE3ODQw,3605856399717840,https://www.facebook.com/groups/bcub.bd/permalink/3605856399717840/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-15T16:52:51.000Z,pfbid05Vq3xqRWyPNhCiAbsUL35Pf7BSvUA1EL3gh61H6kKQPbeHPwVtrHEjveA1yDSPS9l,Maruf Hasan,"আসসালামু আলাইকুম জরুরী পোস্ট, বিকাশ এজেন্ট অ্যাপস এ বিটুবি সেন্ড ব্যাংক এবং বিটুবি রিসিভ ব্যাংক এ যমুনা ব্যাংকের সুপার একাউন্ট, মানে সেলারি একাউন্ট লিংক করা যায় কি? যদি কেউ জেনে থাকেন অনুগ্রহ করে আমাকে জানাবেন",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,2,0,1,2,0,0,0,0,0,1,ZmVlZGJhY2s6MzYwNTg1NjM5OTcxNzg0MA==,No,0,Yes,1,2025-06-18 16:59:39,2025-06-18,16:59:39,,"[1 likes] Ali Hasan: ভাইয়া আপনার যদি এজেন্ট একাউন্টের রেজিস্ট্রেশন এবং সেলারি একাউন্ট এর রেজিস্ট্রেশন একই  NID হয়, তাহলে...",Facebook Group
